bin,scheme,brand,card_type,is_prepaid,country,bank_name,created_at
404688,visa,,debit,,US,SUNSET SCIENCE PARK FEDERAL CREDIT UNION,1999-01-08 04:05:06
404834,visa,,debit,,IN,FEDERAL,1999-01-08 04:05:06
405071,visa,,credit,,AR,SANTANDER RIO,1999-01-08 04:05:06
405221,visa,,credit,,AU,COMMONWEALTH BANK OF AUSTRALIA,1999-01-08 04:05:06
405306,visa,,credit,,MX,BANAMEX,1999-01-08 04:05:06
405345,visa,,debit,,US,INVESTORS SAVINGS BANK,1999-01-08 04:05:06
405385,visa,,debit,,US,MOUNTAIN AMERICA CREDIT UNION,1999-01-08 04:05:06
405425,visa,,debit,,US,INSIGHT FINANCIAL,1999-01-08 04:05:06
405428,visa,,debit,,US,UNIVERSITY FEDERAL CREDIT UNION,1999-01-08 04:05:06
405433,visa,,debit,,SA,AL RAJHI,1999-01-08 04:05:06
405494,visa,,debit,,US,COMMUNITY AND SOUTHERN,1999-01-08 04:05:06
405533,visa,,credit,,IN,ICICI,1999-01-08 04:05:06
405610,visa,,debit,,US,TRULIANT FEDERAL CREDIT UNION,1999-01-08 04:05:06
405771,visa,,credit,,MY,CITIBANK,1999-01-08 04:05:06
405818,visa,,debit,,US,WEST GATE BANK,1999-01-08 04:05:06
405902,visa,,debit,,US,F&A FEDERAL CREDIT UNION,1999-01-08 04:05:06
405919,visa,,debit,,TR,HSBC,1999-01-08 04:05:06
405921,visa,,credit,,ES,CARREFOUR,1999-01-08 04:05:06
406001,visa,,debit,,GR,ALPHA,1999-01-08 04:05:06
406019,visa,,debit,,US,FIRST CITIZENS BANK AND TRUST COMPANY OF SOUTH CAR,1999-01-08 04:05:06
406021,visa,,debit,,US,LYONS NATIONAL,1999-01-08 04:05:06
406032,visa,,debit,,US,CHASE,1999-01-08 04:05:06
406041,visa,,credit,,US,NAVY FEDERAL CREDIT UNION,1999-01-08 04:05:06
406042,visa,,debit,,US,CHASE,1999-01-08 04:05:06
406043,visa,,debit,,US,,1999-01-08 04:05:06
406045,visa,,debit,,US,CHASE,1999-01-08 04:05:06
406049,visa,,debit,,US,SYNOVUS,1999-01-08 04:05:06
406050,visa,,debit,,US,BRIGHTSTAR CREDIT UNION,1999-01-08 04:05:06
406053,visa,,debit,,US,HUDSON HERITAGE FEDERAL CREDIT UNION,1999-01-08 04:05:06
406068,visa,,debit,,US,CHASE,1999-01-08 04:05:06
406076,visa,,credit,,US,CREDIT UNION OF SOUTHERN CALIFORNIA,1999-01-08 04:05:06
406080,visa,,credit,,US,COAST CENTRAL CREDIT UNION,1999-01-08 04:05:06
406095,visa,,credit,,US,NAVY FEDERAL CREDIT UNION,1999-01-08 04:05:06
406130,visa,,credit,,MX,,1999-01-08 04:05:06
406168,visa,,credit,,BR,CARREFOUR,1999-01-08 04:05:06
406228,visa,,debit,,IN,AXIS,1999-01-08 04:05:06
406315,visa,,debit,,US,NAVY FEDERAL CREDIT UNION,1999-01-08 04:05:06
406498,visa,,credit,,US,SMI ONE,1999-01-08 04:05:06
406655,visa,,credit,,BR,BRADESCO,1999-01-08 04:05:06
406669,visa,,credit,,BR,BRADESCO,1999-01-08 04:05:06
407050,visa,,credit,,US,HENRICO FEDERAL CREDIT UNION,1999-01-08 04:05:06
407057,visa,,debit,,US,MOUNTAIN AMERICA CREDIT UNION,1999-01-08 04:05:06
407110,visa,,credit,,US,WELLS FARGO,1999-01-08 04:05:06
407166,visa,,credit,,US,CHASE,1999-01-08 04:05:06
407204,visa,,debit,,US,UW CREDIT UNION,1999-01-08 04:05:06
407220,visa,,credit,,AU,ANZ,1999-01-08 04:05:06
407221,visa,,credit,,US,WELLS FARGO,1999-01-08 04:05:06
407284,visa,,debit,,MY,HONGLEONGBANK,1999-01-08 04:05:06
407303,visa,,credit,,BR,SANTANDER,1999-01-08 04:05:06
407433,visa,,credit,,BR,CITIBANK,1999-01-08 04:05:06
407458,visa,,credit,,MX,BANAMEX,1999-01-08 04:05:06
407505,visa,,credit,,BR,ITAU,1999-01-08 04:05:06
407714,visa,,debit,,US,USBANK,1999-01-08 04:05:06
407715,visa,,debit,,US,U.S.,1999-01-08 04:05:06
407807,visa,,debit,,US,INTERBANK,1999-01-08 04:05:06
407871,visa,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
407892,visa,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
407928,visa,,debit,,US,ATHENS STATE,1999-01-08 04:05:06
408104,visa,,debit,,US,DESERT SCHOOLS FEDERAL CREDIT UNION,1999-01-08 04:05:06
408106,visa,,debit,,US,SCHLUMBERGER EMPLOYEES CREDIT UNION,1999-01-08 04:05:06
408161,visa,,credit,,US,CHASE,1999-01-08 04:05:06
408185,visa,,debit,,US,CEDAR POINT FEDERAL CREDIT UNION,1999-01-08 04:05:06
408244,visa,,credit,,MX,BANAMEX,1999-01-08 04:05:06
408328,visa,,debit,,TG,BTCI,1999-01-08 04:05:06
408490,visa,,credit,,BE,FINTRO,1999-01-08 04:05:06
408530,visa,,debit,,US,EAST BOSTON SAVINGS BANK,1999-01-08 04:05:06
408540,visa,,debit,,US,TD BANKNORTH,1999-01-08 04:05:06
408577,visa,,debit,,US,ROCKPORT NATIONAL BANK,1999-01-08 04:05:06
408597,visa,,credit,,QA,,1999-01-08 04:05:06
408620,visa,,credit,,US,BELLCO,1999-01-08 04:05:06
408687,visa,,debit,,US,NEIGHBORS CREDIT UNION,1999-01-08 04:05:06
409015,visa,,credit,,ES,BBVA,1999-01-08 04:05:06
409070,visa,,credit,,TR,DENIZBANK,1999-01-08 04:05:06
409153,visa,,debit,,US,SABINE STATE,1999-01-08 04:05:06
409259,visa,,debit,,US,AMERICAN NATIONAL BANK OF TEXAS,1999-01-08 04:05:06
409263,visa,,credit,,US,TRAVIS CREDIT UNION,1999-01-08 04:05:06
409308,visa,,credit,,BR,SANTANDER,1999-01-08 04:05:06
409311,visa,,debit,,US,BB&T,1999-01-08 04:05:06
409483,visa,,credit,,US,TCCU,1999-01-08 04:05:06
409486,visa,,debit,,US,GEFCU,1999-01-08 04:05:06
409531,visa,,debit,,US,TICONDEROGA FEDERAL CREDIT UNION,1999-01-08 04:05:06
409600,visa,,credit,,BR,BRADESCO,1999-01-08 04:05:06
409601,visa,,credit,,BR,BRADESCO,1999-01-08 04:05:06
409602,visa,,credit,,BR,BRADESCO,1999-01-08 04:05:06
409603,visa,,credit,,BR,BRADESCO,1999-01-08 04:05:06
409609,visa,,debit,,US,LEGACY,1999-01-08 04:05:06
409636,visa,,debit,,SG,,1999-01-08 04:05:06
409666,visa,,credit,,CN,BANK OF CHINA,1999-01-08 04:05:06
409675,visa,,credit,,ID,HSBC,1999-01-08 04:05:06
409851,visa,,debit,,MX,BBVA BANCOMER,1999-01-08 04:05:06
409912,visa,,credit,,BO,GANADERO,1999-01-08 04:05:06
409970,visa,,credit,,US,REGIONS,1999-01-08 04:05:06
409982,visa,,debit,,US,NEW MEXICO EDUCATORS FEDERAL CREDIT UNION,1999-01-08 04:05:06
410063,visa,,credit,,US,REGIONS,1999-01-08 04:05:06
410118,visa,,debit,,US,FIRST FINANCIAL,1999-01-08 04:05:06
410131,visa,Electron,debit,,RS,PROCREDIT BANK,1999-01-08 04:05:06
410180,visa,,credit,,MX,BBVA BANCOMER,1999-01-08 04:05:06
410181,visa,,credit,,MX,BBVA BANCOMER,1999-01-08 04:05:06
410280,visa,,credit,,US,AMEGY,1999-01-08 04:05:06
410368,visa,,credit,,AT,RAIFFEISENBANK,1999-01-08 04:05:06
410489,visa,,debit,,US,RUSH CARD,1999-01-08 04:05:06
410505,visa,,credit,,ID,PT. BANK NEGARA INDONESIA (PERSERO) TBK.,1999-01-08 04:05:06
410626,visa,,credit,,ES,BANCO SABADELL,1999-01-08 04:05:06
410651,visa,,debit,,NO,SPAREBANK 1,1999-01-08 04:05:06
410687,visa,Electron,debit,,RS,RAIFFEISEN BANK,1999-01-08 04:05:06
410791,visa,,credit,,US,,1999-01-08 04:05:06
410839,visa,,debit,,US,NATIONAL BANK OF BLACKSBURG,1999-01-08 04:05:06
410843,visa,,debit,,US,BELCO,1999-01-08 04:05:06
410852,visa,,credit,,MX,,1999-01-08 04:05:06
410863,visa,,credit,,BR,SANTANDER,1999-01-08 04:05:06
410894,visa,,debit,,US,BB&T,1999-01-08 04:05:06
410970,visa,,credit,,GB,SAGA,1999-01-08 04:05:06
410998,visa,,credit,,US,LYNNVILLE NATIONAL,1999-01-08 04:05:06
411016,visa,,credit,,VE,BANESCO,1999-01-08 04:05:06
411079,visa,,debit,,US,BB&T,1999-01-08 04:05:06
411097,visa,,credit,,VE,BBVA PROVINCIAL,1999-01-08 04:05:06
411399,visa,,debit,,US,GREATER  ABBEVILLE FEDERAL CREDIT UNION,1999-01-08 04:05:06
411507,visa,,credit,,US,CAPITAL ONE BANK,1999-01-08 04:05:06
411583,visa,,credit,,US,SEACOMM FEDERAL CREDIT UNION,1999-01-08 04:05:06
411770,visa,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
411773,visa,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
411777,visa,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
411816,visa,,credit,,US,CHASE,1999-01-08 04:05:06
411904,visa,,credit,,KR,"KOREA EXCHANGE BANK CREDIT SERVICE CO., LTD.",1999-01-08 04:05:06
411911,visa,,credit,,SG,DBS,1999-01-08 04:05:06
412025,visa,,debit,,US,ECCBANK,1999-01-08 04:05:06
412039,visa,,credit,,US,USAA,1999-01-08 04:05:06
412042,visa,,debit,,US,CITIZENS BANK OF LAS CRUCES,1999-01-08 04:05:06
412061,visa,,credit,,US,MERRICK,1999-01-08 04:05:06
412134,visa,,credit,,US,PSECU,1999-01-08 04:05:06
412141,visa,,debit,,US,WSFS,1999-01-08 04:05:06
412174,visa,,credit,,US,CAPITAL ONE BANK,1999-01-08 04:05:06
412177,visa,,credit,,BR,PORTO SEGURO,1999-01-08 04:05:06
412185,visa,,credit,,US,USAA,1999-01-08 04:05:06
412187,visa,,credit,,BR,BANCO DE BRASILIA,1999-01-08 04:05:06
412345,visa,,credit,,TR,,1999-01-08 04:05:06
412451,visa,,debit,,US,CHASE,1999-01-08 04:05:06
412453,visa,,debit,,US,CHASE,1999-01-08 04:05:06
412541,visa,,credit,,PL,CITIBANK,1999-01-08 04:05:06
412570,visa,Electron,debit,,GE,Liberty Bank JSC,1999-01-08 04:05:06
412712,visa,,debit,,US,CENTRAL NATIONAL BANK,1999-01-08 04:05:06
412752,visa,,debit,,ZA,FIRST NATIONAL,1999-01-08 04:05:06
412757,visa,,debit,,US,"ARMED FORCES BANK, NATIONAL ASSOCIATION",1999-01-08 04:05:06
412775,visa,,debit,,US,AMERICAN,1999-01-08 04:05:06
412781,visa,,credit,,US,UMB BANK N.A.,1999-01-08 04:05:06
412800,visa,,credit,,US,CITI,1999-01-08 04:05:06
412983,visa,,credit,,GB,MBNA,1999-01-08 04:05:06
413022,visa,,debit,,US,HUDSON VALLEY FEDERAL CREDIT UNION,1999-01-08 04:05:06
413252,visa,,credit,,TR,AKBANK,1999-01-08 04:05:06
413332,visa,,credit,,AU,POLICE,1999-01-08 04:05:06
413348,visa,,credit,,AU,,1999-01-08 04:05:06
413366,visa,,debit,,US,GLACIER,1999-01-08 04:05:06
413388,visa,,debit,,ES,EVO BANCO,1999-01-08 04:05:06
413491,visa,,debit,,US,APPLE,1999-01-08 04:05:06
413498,visa,,debit,,US,WEPCO FEDERAL CREDIT UNION,1999-01-08 04:05:06
413571,visa,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
413572,visa,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
413574,visa,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
413577,visa,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
413602,visa,,credit,,US,DELTA COMMUNITY CREDIT UNION,1999-01-08 04:05:06
413718,visa,,credit,,ID,MANDIRI,1999-01-08 04:05:06
413753,visa,,debit,,US,,1999-01-08 04:05:06
413757,visa,,debit,,US,MVBBANK,1999-01-08 04:05:06
413900,visa,,debit,,US,IFCU,1999-01-08 04:05:06
413966,visa,,debit,,US,COMMSTAR CREDIT UNION,1999-01-08 04:05:06
414049,visa,,debit,,RO,BANCA TRANSILVANIA,1999-01-08 04:05:06
414170,visa,,credit,,MY,,1999-01-08 04:05:06
414221,visa,,debit,,US,COMPLEX COMMUNITY FEDERAL CREDIT UNION,1999-01-08 04:05:06
414314,visa,,debit,,US,FIRST UNITED,1999-01-08 04:05:06
414382,visa,,credit,,US,,1999-01-08 04:05:06
414434,visa,,debit,,US,FIRST STATE BANK OF COLORADO,1999-01-08 04:05:06
414446,visa,,debit,,US,LONE STAR NATIONAL,1999-01-08 04:05:06
414449,visa,,debit,,US,FIRST BRISTOL FEDERAL CREDIT UNION,1999-01-08 04:05:06
414580,visa,,debit,,US,AMERICAN SAVINGS,1999-01-08 04:05:06
414707,visa,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
414709,visa,,credit,,US,CAPITAL ONE BANK,1999-01-08 04:05:06
414711,visa,,credit,,US,CITI,1999-01-08 04:05:06
414718,visa,,credit,,US,WELLS FARGO,1999-01-08 04:05:06
414720,visa,,credit,,US,CHASE,1999-01-08 04:05:06
414721,visa,,credit,,US,NORDSTROM,1999-01-08 04:05:06
414726,visa,,credit,,AU,CITIBANK,1999-01-08 04:05:06
414729,visa,,credit,,US,CITI,1999-01-08 04:05:06
414730,visa,,credit,,US,WELLS FARGO,1999-01-08 04:05:06
414734,visa,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
414737,visa,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
414740,visa,,credit,,US,CHASE,1999-01-08 04:05:06
414750,visa,,debit,,US,MERRILL LYNCH,1999-01-08 04:05:06
414773,visa,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
414776,visa,,credit,,US,U.S. BANK N.A. ND,1999-01-08 04:05:06
414778,visa,,credit,,US,USBANK,1999-01-08 04:05:06
414781,visa,,credit,,US,USBANK,1999-01-08 04:05:06
414912,visa,,debit,,DE,FRANKFURTER SPARKASSE,1999-01-08 04:05:06
414930,visa,,debit,,US,TECHE FEDERAL,1999-01-08 04:05:06
414949,visa,,debit,,UA,PRIVATBANK,1999-01-08 04:05:06
415001,visa,,credit,,ES,CAJAMAR,1999-01-08 04:05:06
415006,visa,,debit,,ES,CAJAMAR,1999-01-08 04:05:06
415079,visa,,credit,,BH,AHLI UNITED BANK (BAHRAIN) B.S.C.,1999-01-08 04:05:06
415231,visa,,debit,,MX,BBVA BANCOMER,1999-01-08 04:05:06
415274,visa,,credit,,BR,PORTO SEGURO,1999-01-08 04:05:06
415275,visa,,credit,,BR,PORTO SEGURO,1999-01-08 04:05:06
415342,visa,,debit,,US,REDWOOD CREDIT UNION,1999-01-08 04:05:06
415359,visa,,debit,,US,BANK OF ST. FRANCISVILLE,1999-01-08 04:05:06
415417,visa,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
415500,visa,,debit,,GR,,1999-01-08 04:05:06
415557,visa,,credit,,US,CAPITAL ONE BANK,1999-01-08 04:05:06
415560,visa,,debit,,US,NEW YORK COMMUNITY,1999-01-08 04:05:06
415594,visa,,debit,,US,TLC FEDERAL CREDIT UNION,1999-01-08 04:05:06
415710,visa,,debit,,US,HOUSTON FEDERAL CREDIT UNION,1999-01-08 04:05:06
415711,visa,,debit,,US,COLLINS CREDIT UNION,1999-01-08 04:05:06
415726,visa,,debit,,US,AMEGY,1999-01-08 04:05:06
415786,visa,,debit,,US,AMOCO FEDERAL CREDIT UNION,1999-01-08 04:05:06
415793,visa,,debit,,US,RESOURCE BANK N.A.,1999-01-08 04:05:06
415853,visa,,debit,,US,PNCBANK,1999-01-08 04:05:06
415874,visa,,debit,,US,TD BANKNORTH,1999-01-08 04:05:06
415894,visa,,debit,,US,CARLSBAD NATIONAL,1999-01-08 04:05:06
415932,visa,,debit,,DE,CORTAL CONSORS,1999-01-08 04:05:06
415956,visa,,debit,,TR,FINANSBANK,1999-01-08 04:05:06
415967,visa,,debit,,US,THE CITIZENS BANK,1999-01-08 04:05:06
415974,visa,,credit,,DE,DEUTSCHE APOTHEKER-UND AERZTEBANK EG,1999-01-08 04:05:06
415975,visa,,debit,,US,BB&T,1999-01-08 04:05:06
415977,visa,,debit,,US,BB&T,1999-01-08 04:05:06
415982,visa,,debit,,US,MUNICIPAL CREDIT UNION,1999-01-08 04:05:06
416047,visa,,debit,,US,WHATCOM EDUCATIONAL CREDIT UNION,1999-01-08 04:05:06
416081,visa,,debit,,ES,LA CAIXA,1999-01-08 04:05:06
416085,visa,,debit,,US,RABOBANK,1999-01-08 04:05:06
416422,visa,,debit,,US,KINECTA FEDERAL CREDIT UNION,1999-01-08 04:05:06
416502,visa,,credit,,MX,HSBC,1999-01-08 04:05:06
416511,visa,,debit,,PH,,1999-01-08 04:05:06
416818,visa,,credit,,US,CITI,1999-01-08 04:05:06
416832,visa,,debit,,US,ARIZONA FEDERAL CREDIT UNION,1999-01-08 04:05:06
416838,visa,,debit,,US,FIRST NATIONAL BANK,1999-01-08 04:05:06
416844,visa,,debit,,US,MID-HUDSON VALLEY FEDERAL CREDIT UNION,1999-01-08 04:05:06
416916,visa,,debit,,MX,BANCOPPEL,1999-01-08 04:05:06
416917,visa,,credit,,KE,,1999-01-08 04:05:06
417008,visa,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
417094,visa,,credit,,US,MTBANK,1999-01-08 04:05:06
417480,visa,,credit,,ES,INGDIRECT,1999-01-08 04:05:06
417849,visa,,credit,,MX,LIVERPOOL,1999-01-08 04:05:06
417968,visa,,credit,,MX,BANREGIO,1999-01-08 04:05:06
418080,visa,,credit,,MX,BANCOMER,1999-01-08 04:05:06
418094,visa,,credit,,MX,BANCOMER,1999-01-08 04:05:06
418134,visa,,credit,,MY,AEON,1999-01-08 04:05:06
418238,visa,,debit,,SG,,1999-01-08 04:05:06
418505,visa,,debit,,US,BELLCO CREDIT UNION,1999-01-08 04:05:06
418524,visa,,debit,,US,NBTBANK,1999-01-08 04:05:06
418545,visa,,debit,,US,MISSOURI CREDIT UNION,1999-01-08 04:05:06
418546,visa,,debit,,US,DIRECTIONS CREDIT UNION,1999-01-08 04:05:06
418621,visa,,credit,,US,USBANK,1999-01-08 04:05:06
418646,visa,,debit,,US,USBANK,1999-01-08 04:05:06
418742,visa,,debit,,NG,ACCESS,1999-01-08 04:05:06
418802,visa,,debit,,US,OHIO SAVINGS,1999-01-08 04:05:06
418964,visa,,credit,,AE,EMIRATES ISLAMIC,1999-01-08 04:05:06
418967,visa,,credit,,AE,EMIRATES ISLAMIC,1999-01-08 04:05:06
419002,visa,,debit,,US,USBANK,1999-01-08 04:05:06
419027,visa,,debit,,US,PEOPLES,1999-01-08 04:05:06
419047,visa,,debit,,US,SEVEN SEVENTEEN CREDIT UNION,1999-01-08 04:05:06
419048,visa,,debit,,US,FIRST COMMONWEALTH,1999-01-08 04:05:06
419189,visa,,credit,,CL,ITAU,1999-01-08 04:05:06
419276,visa,,credit,,BR,BANCODOBRASIL,1999-01-08 04:05:06
419310,visa,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
419402,visa,,debit,,US,DIAMOND VALLY FCU,1999-01-08 04:05:06
419460,visa,,credit,,PT,BPI,1999-01-08 04:05:06
419494,visa,,debit,,US,BANK OF CLARENDON,1999-01-08 04:05:06
419560,visa,,credit,,EC,PRODUBANCO,1999-01-08 04:05:06
419623,visa,,credit,,BR,SANTANDER,1999-01-08 04:05:06
419625,visa,,credit,,BR,SANTANDER,1999-01-08 04:05:06
419628,visa,,credit,,BR,SANTANDER,1999-01-08 04:05:06
419993,visa,,credit,,US,US FEDERAL CREDIT UNION,1999-01-08 04:05:06
419995,visa,,debit,,RO,VOLKSBANK ROMANIA S.A.,1999-01-08 04:05:06
420027,visa,,debit,,US,FIRST BANK & TRUST,1999-01-08 04:05:06
420199,visa,,credit,,MX,BANCO DEL BAJIO,1999-01-08 04:05:06
420202,visa,,credit,,US,OMNI COMMUNITY CREDIT UNION,1999-01-08 04:05:06
420206,visa,,credit,,US,,1999-01-08 04:05:06
420272,visa,,credit,,US,ILLINOIS COMMUNITY CREDIT UNION,1999-01-08 04:05:06
420333,visa,,debit,,NG,UNION,1999-01-08 04:05:06
420377,visa,,debit,,NO,DANSKE,1999-01-08 04:05:06
420567,visa,,credit,,DE,VOLKSWAGEN,1999-01-08 04:05:06
420709,visa,,debit,,MY,BANK SIMPANAN NASIONAL,1999-01-08 04:05:06
420718,visa,,debit,,US,U.S. BANK NATIONAL ASSOCIATION,1999-01-08 04:05:06
420719,visa,,debit,,US,USBANK,1999-01-08 04:05:06
420767,visa,,debit,,US,CHASE,1999-01-08 04:05:06
420785,visa,,credit,,US,,1999-01-08 04:05:06
420973,visa,,credit,,US,SCHOOLS FIRST FEDERAL CREDIT UNION,1999-01-08 04:05:06
420992,visa,,debit,,US,,1999-01-08 04:05:06
421002,visa,,debit,,US,INLAND NORTHWEST BANK,1999-01-08 04:05:06
421003,visa,,debit,,MX,BANBAJIO,1999-01-08 04:05:06
421010,visa,,debit,,US,SAN MATEO COUNTY EMPLOYEES CREDIT UNION,1999-01-08 04:05:06
421075,visa,,debit,,US,MARINE FEDERAL CREDIT UNION,1999-01-08 04:05:06
421168,visa,,credit,,ID,BUKOPIN,1999-01-08 04:05:06
421316,visa,,debit,,MX,HSBC,1999-01-08 04:05:06
421364,visa,,credit,,MX,BANCO AZTECA ,1999-01-08 04:05:06
421368,visa,,debit,,IN,UNION BANK OF INDIA,1999-01-08 04:05:06
421409,visa,,debit,,IN,BANK OF MAHARASHTRA,1999-01-08 04:05:06
421410,visa,,debit,,PE,BANCO DE LA NACION,1999-01-08 04:05:06
421424,visa,,debit,,IN,HDFC,1999-01-08 04:05:06
421473,visa,,debit,,ES,ING DIRECT,1999-01-08 04:05:06
421704,visa,,credit,,US,GENERAL ELECTRIC CREDIT UNION,1999-01-08 04:05:06
421712,visa,,debit,,US,SCHOOL EMPLOYEES CREDIT UNION OF WASHINGTON,1999-01-08 04:05:06
421763,visa,,debit,,US,BANK OF AMERICA N.T. & S.A.,1999-01-08 04:05:06
421802,visa,,credit,,ES,BBVA,1999-01-08 04:05:06
421844,visa,,credit,,BR,ITAU,1999-01-08 04:05:06
421845,visa,,credit,,BR,ITAU,1999-01-08 04:05:06
421847,visa,,credit,,BR,ITAU,1999-01-08 04:05:06
421848,visa,,credit,,BR,ITAU,1999-01-08 04:05:06
422004,visa,,credit,,BR,ITAU,1999-01-08 04:05:06
422053,visa,,credit,,BR,BRADESCO,1999-01-08 04:05:06
422061,visa,,credit,,BR,SANTANDER BANESPA,1999-01-08 04:05:06
422100,visa,,credit,,BR,ITAU,1999-01-08 04:05:06
422184,visa,,debit,,BM,HSBC,1999-01-08 04:05:06
422200,visa,,credit,,BR,ITAU,1999-01-08 04:05:06
422201,visa,,credit,,BR,ITAU,1999-01-08 04:05:06
422224,visa,,credit,,PE,INTERBANK,1999-01-08 04:05:06
422240,visa,,credit,,PT,MONTEPIO,1999-01-08 04:05:06
422274,visa,,credit,,CO,CITIBANK,1999-01-08 04:05:06
422329,visa,,debit,,US,ARVEST,1999-01-08 04:05:06
422373,visa,,debit,,US,WILSON BANK & TRUST,1999-01-08 04:05:06
422400,visa,,credit,,US,COMMONWEALTH CENTRAL CREDIT UNION,1999-01-08 04:05:06
422438,visa,,debit,,US,ISPFCU,1999-01-08 04:05:06
422477,visa,,debit,,US,BANK OF AKRON,1999-01-08 04:05:06
422486,visa,,debit,,US,LAKEVIEW FEDERAL CREDIT UNION,1999-01-08 04:05:06
422727,visa,,debit,,KR,CITIBANK,1999-01-08 04:05:06
422749,visa,,debit,,US,HARCO CREDIT UNION,1999-01-08 04:05:06
422834,visa,,credit,,US,WSECU,1999-01-08 04:05:06
422921,visa,,debit,,US,KNOXVILLE TVA EMPLOYEES CREDIT UNION,1999-01-08 04:05:06
423171,visa,,debit,,US,ADM CREDIT UNION,1999-01-08 04:05:06
423340,visa,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
423568,visa,,debit,,US,SAN DIEGO COUNTY CREDIT UNION,1999-01-08 04:05:06
423602,visa,,debit,,US,GLENS FALLS NATIONAL BANK & TRUST COMPANY,1999-01-08 04:05:06
423608,visa,,credit,,BE,,1999-01-08 04:05:06
423646,visa,,credit,,MX,AFIRME,1999-01-08 04:05:06
423729,visa,,credit,,US,O.S.U. FEDERAL CREDIT UNION,1999-01-08 04:05:06
423731,visa,,debit,,US,COLUMBIA CREDIT UNION,1999-01-08 04:05:06
423817,visa,,debit,,US,MSUFCU,1999-01-08 04:05:06
423829,visa,,debit,,US,MICHIGAN SCHOOLS AND GOVERNMENT CREDIT UNION,1999-01-08 04:05:06
423884,visa,,debit,,US,ZIONS,1999-01-08 04:05:06
423904,visa,,debit,,US,ARVEST BANK,1999-01-08 04:05:06
423908,visa,,debit,,US,ARVEST BANK,1999-01-08 04:05:06
423910,visa,,debit,,US,ARVEST BANK,1999-01-08 04:05:06
423953,visa,,debit,,AU,ST. GEORGE BANK LIMITED,1999-01-08 04:05:06
423974,visa,,debit,,US,GHS FEDERAL CREDIT UNION,1999-01-08 04:05:06
423999,visa,,debit,,US,ROGUE FEDERAL CREDIT UNION,1999-01-08 04:05:06
424327,visa,,credit,,NO,SKANDIABANKEN,1999-01-08 04:05:06
424604,visa,,credit,,US,U.S. BANK N.A. ND,1999-01-08 04:05:06
424631,visa,,credit,,US,CHASE,1999-01-08 04:05:06
424671,visa,,debit,,PL,,1999-01-08 04:05:06
424721,visa,,debit,,US,PACIFIC MARINE CREDIT UNION,1999-01-08 04:05:06
425031,visa,,debit,,US,GREEN DOT,1999-01-08 04:05:06
425038,visa,,debit,,US,FANNIN,1999-01-08 04:05:06
425331,visa,,credit,,US,CHASE,1999-01-08 04:05:06
425380,visa,,debit,,US,SPERRY MARINE FCU,1999-01-08 04:05:06
425421,visa,,debit,,US,ONE NEVADA CREDIT UNION,1999-01-08 04:05:06
425599,visa,,credit,,US,FREEDOMFIRST CREDIT UNION,1999-01-08 04:05:06
425627,visa,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
425637,visa,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
425788,visa,,credit,,US,FIRST REPUBLIC,1999-01-08 04:05:06
425806,visa,,credit,,IN,CORPORATION,1999-01-08 04:05:06
425808,visa,,debit,,US,M & T BANK NATIONAL ASSOCIATION,1999-01-08 04:05:06
425816,visa,,debit,,US,M%26T,1999-01-08 04:05:06
425828,visa,,debit,,US,M & T BANK NATIONAL ASSOCIATION,1999-01-08 04:05:06
425838,visa,,debit,,US,M&T,1999-01-08 04:05:06
425851,visa,,credit,,OM,STANDARD CHARTERED,1999-01-08 04:05:06
425907,visa,,debit,,US,WELLSFARGO,1999-01-08 04:05:06
425908,visa,,debit,,US,WELLS FARGO,1999-01-08 04:05:06
425981,visa,,credit,,MX,IXE BANCO S.A.,1999-01-08 04:05:06
426012,visa,,credit,,MX,HSBC,1999-01-08 04:05:06
426055,visa,,credit,,BR,CAIXA ECONOMICA FEDERAL,1999-01-08 04:05:06
426207,visa,,debit,,US,GROWFINANCIAL,1999-01-08 04:05:06
426241,visa,,credit,,IN,INDIAN OVERSEAS,1999-01-08 04:05:06
426245,visa,,credit,,US,CHASE,1999-01-08 04:05:06
426354,visa,,credit,,DE,COMDIRECT BANK AG,1999-01-08 04:05:06
426414,visa,,debit,,US,FRANKLIN SAVINGS BANK,1999-01-08 04:05:06
426428,visa,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
